date,location_country,title_category,title_general,title_detail,salary_base,bonus_pct,bonus,years_of_experience,what_degrees_do_you_have,where_are_you_located,what_country_do_you_work_in,role_title_of_current_position,sheet_name,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_company_institution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,title_2025,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_in_person_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,how_many_total_years_of_experience_in_post_docs_do_you_have_if_none_enter_0,list_other_relevant_and_recognized_certifications,yoe_2025,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,overtime_pay_how_is_overtime_handled_on_a_per_hour_basis_1_5x_base_2x_base_etc,bonus_pct_2025,commission_if_you_are_compensated_with_commission_how_much_is_your_commission_please_indicate_if_answering_in_percentage_or_absolute_monetary_value,annual_equity_stock_option_please_enter_the_grant_market_value_of_your_long_term_incentive_use_the_annualized_amount_if_distributed_over_several_years_enter_0_if_none_or_not_applicable_do_not_include_equity_when_signing_on_or_one_time_equity_bonuses,most_recent_annual_yearly_raise_percent_companies_typically_do_yearly_raises_across_the_board_for_all_employees_this_is_not_to_be_confused_with_promotions_or_raises_that_were_requested,sign_on_bonus_value_this_is_a_one_time_bonus_you_may_have_received_when_signing_on_this_is_not_a_bonus_that_reoccurs,sign_on_stock_equity_options_briefly_describe_sign_on_stock_equity_options_that_is_available,sign_on_relocation_assistance_total_value_this_is_the_total_value_of_the_relocation_assistance_including_but_not_limited_to_tax_true_ups_company_may_have_paid_movers_expenses_shipping_of_vehicles_temporary_living_etc,retirement_benefits_free_text_briefly_describe_retirement_benefits_for_example_401k_match_percent_pension_etc,healthcare_benefits_free_text_describe_healthcare_benefits_costs_deductibles_outfamily_plan_insurance_provider_total_out_of_pocket_hsa_contributions_etc,highest_degree_2025,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe_do_not_include_one_time_bonuses_spot_bonuses_signing_bonuses_referral_bonuses,how_much_of_your_bonus_did_you_receive_in_the_last_cycle_e_g_maybe_your_target_bonus_was_10_percent_but_you_actually_got_8_percent_this_year_so_here_you_would_write_8_percent,where_is_the_closest_major_city_or_hub,company_details_public_private_start_up_subsidiary_of,optional_briefly_describe_your_position,compensation_annual_base_salary_pay,compensation_overtime_pay,compensation_annual_target_bonus,compensation_annual_equity_stock_option,compensation_most_recent_annual_yearly_raise_percent,compensation_sign_on_bonus_value,compensation_sign_on_stock_equity_options,compensation_retirement_benefits_free_text,compensation_healthcare_benefits_free_text,optional_sign_on_relocation_assistance_total_value,optional_company_review,optional_work_life_balance_on_average_how_many_hours_do_you_work_per_week,survey_feedback_2,highest_achieved_formal_education,compensation_annual_equity,compensation_stock_options,salary_total,experience_highest_degree,location_raw_data,location_granular
2023-12-04,United States Of America,Scientist,Senior Scientist, ,165000,0.14545454545454545,24000,5,PhD or Equivalent,NA,United States,Senior Scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Start-up,Computational Biology,165000,N/A (no overtime/salaried),24000,NA,7,0,NA,401k match (4% match),high-deductible plan; HSA and dependent care FSA,NA,NA,NA,NA,PhD or Equivalent,Not Applicable/None,RSA,189000,PhD ,united states,Boston
2023-12-06,United States Of America,Research Associate,Senior Research Associate,Sr ,92222,0.09975927652837718,9200,4,Bachelors or Equivalent,NA,United States,Sr Research Associate,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,Start-up,NA,92222,N/A (no overtime/salaried),9200,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,101422,Bachelors ,united states,San Diego
2023-12-08,United States Of America,Research Associate,Research Associate,Principal ,100000,0.1,10000,5,Bachelors or Equivalent,NA,United States,Principal Research Associate,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Private,NA,100000,N/A (no overtime/salaried),10000,NA,Have not been long enough to have an annual yearly raise,10000,NA,NA,NA,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,110000,Bachelors ,united states,Boston
2023-12-08,United States Of America,Scientist,Senior Scientist, ,140000,0.15,21000,3,PhD or Equivalent,NA,United States,Senior scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,NA,140000,N/A (no overtime/salaried),21000,NA,Have not been long enough to have an annual yearly raise,13000,NA,6% 401k match,NA,NA,NA,NA,NA,PhD or Equivalent,9800,NA,161000,PhD ,united states,Boston
2023-12-10,United States Of America,NA,NA,NA,92800,0.15,13920,8,Bachelors or Equivalent,NA,United States,Manager,2023,NA,NA,NA,NA,Sanofi,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia,Public,NA,92800,N/A (no overtime/salaried),13920,NA,3%,NA,NA,9% Match.,"$2500 max out of pocket, $200 deductible",NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,106720,Bachelors ,united states,Philadelphia
2023-12-15,United States Of America,NA,NA,NA,100000,0.14,14000,3,Bachelors or Equivalent,NA,United States,Manufacturing Supervisor,2023,NA,NA,NA,NA,Moderna,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,NA,100000,N/A (no overtime/salaried),14000,NA,5%,NA,NA,4.5% match,NA,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,114000,Bachelors ,united states,Boston
2023-12-16,United States Of America,Scientist,Associate Scientist, ,109000,0,0,5,Masters or Equivalent,NA,United States,Associate scientist,2023,NA,NA,NA,NA,Arbor,NA,Pharmaceutical (including “big pharma”),50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Private,Disease modeling and gene editing,109000,N/A (no overtime/salaried),NA,NA,3%,10000,NA,50,4000,NA,NA,NA,NA,Masters or Equivalent,Not Applicable/None,3000,109000,Masters ,united states,Boston
2023-12-16,United States Of America,Director,Associate Director, ,209000,0.2,41800,16,Masters or Equivalent,NA,United States,Associate Director,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seattle,Public,NA,209000,N/A (no overtime/salaried),41800,NA,Company/Institution does not have annual yearly raise,NA,NA,NA,NA,NA,NA,NA,NA,Masters or Equivalent,35000,NA,250800,Masters ,united states,Seattle
2023-12-17,United States Of America,NA,NA,NA,96000,0,0,3,Bachelors or Equivalent,NA,united states,Operations Manager,2023,NA,NA,NA,NA,Merck,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia,Public,operations manager in manufacturing with usw direct reports,96000,225 for 4 hours and 450 for 8 hours,NA,NA,5%,0,NA,match 75% for up to 6%. Pension included after 3 years,BCBS,0,NA,NA,NA,Bachelors or Equivalent,"10,000",0,96000,Bachelors ,united states,Philadelphia
2023-12-20,United States Of America,Scientist,Scientist,Sr  I,141700,0.15,21255,9,PhD or Equivalent,NA,United States,Sr Scientist I,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Platform biology/R&D,141700,N/A (no overtime/salaried),21255,NA,7,0,NA,401k match up to 3%,Premium covered for health care (BCBS),NA,NA,NA,NA,PhD or Equivalent,Not Applicable/None,4200 EOY vesting over 4 years at my level,162955,PhD ,united states,Boston
2023-12-21,United States Of America,Research Associate,Senior Research Associate, ,110000,0,0,5,Bachelors or Equivalent,NA,United States,Senior Research Associate,2023,NA,NA,NA,NA,Series A Startup,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bay Area,Start-up,"Sr. Research Associate in Antibody engineering & characterization. Started up lab to produce antibodies, developed methods to characterize stability via analytical instruments, managed which constructs would be produced in a given week, and generated scripts to analyze data.",110000,N/A (no overtime/salaried),NA,NA,3,3500,NA,NA,NA,NA,11Hr days for no performance reviews.,NA,NA,Bachelors or Equivalent,17600,ISO,110000,Bachelors ,united states,Bay Area
2023-12-21,United States Of America,NA,NA,NA,150000,0.18,27000,2,PhD or Equivalent,NA,United States,Senior Manager,2023,NA,NA,NA,NA,Amgen,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research Triangle,Public,NA,150000,N/A (no overtime/salaried),27000,NA,Have not been long enough to have an annual yearly raise,40000,NA,NA,NA,NA,NA,NA,NA,PhD or Equivalent,25000,NA,177000,PhD ,united states,Research Triangle
2023-12-22,United States Of America,Scientist,Senior Scientist, ,123000,0.2032520325203252,25000,16,PhD or Equivalent,NA,United States,Senior Scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midwest,Private,NA,123000,N/A (no overtime/salaried),25000,NA,3,10000,NA,6% match,NA,NA,NA,NA,NA,PhD or Equivalent,Not Applicable/None,NA,148000,PhD ,united states,Midwest
2023-12-24,United States Of America,Scientist,Scientist,Sr  ,122000,0,0,0,PhD or Equivalent,NA,United States,Sr. Scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Preclinical research,122000,N/A (no overtime/salaried),NA,NA,Have not been long enough to have an annual yearly raise,10000,NA,6% match,NA,NA,Great,NA,NA,PhD or Equivalent,Not Applicable/None,7.50%,122000,PhD ,united states,Boston
2023-03-29,United States Of America,Scientist,Scientist, II,103000,0.1,10300,6,PhD or Equivalent,NA,United States,Scientist II,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Denver,Start-up,NA,103000,N/A (no overtime/salaried),10300,NA,3%,NA,NA,NA,NA,NA,NA,NA,NA,PhD or Equivalent,Not Applicable/None,0.2% over 4 years,113300,PhD ,united states,Denver
2023-03-29,United States Of America,NA,NA,NA,155000,0.12,18600,5,Masters or Equivalent,NA,United States,Senior automation engineer,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bay Area,Public,NA,155000,N/A (no overtime/salaried),18600,NA,Have not been long enough to have an annual yearly raise,NA,NA,NA,NA,NA,NA,NA,NA,Masters or Equivalent,Not Applicable/None,NA,173600,Masters ,united states,Bay Area
2023-03-29,United States Of America,Research Associate,Senior Research Associate,Sr ,89000,0,0,4,Masters or Equivalent,NA,United States,Sr research associate,2023,NA,NA,NA,NA,Astellas pharma,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Three years cell culture experience post masters degree. All hands on work + keeping up to date with relevant papers and sharing ideas for future experiments. No experimental design,89000,N/A (no overtime/salaried),NA,NA,2%,NA,NA,"401k match up to 6%, additional 5% 401k regardless of employee contribution","About $400 a month for medical, mental health, dental, and vision for self and domestic partner",NA,I really like working here,NA,NA,Masters or Equivalent,Not Applicable/None,NA,89000,Masters ,united states,Boston
2023-04-09,United States Of America,Director,Executive Director, ,322000,0.35093167701863354,113000,18,PhD or Equivalent,NA,United States,Executive Director,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,RAPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia,Public,Executive Director - lead global development team for a late stage clinical program,322000,N/A (no overtime/salaried),113000,NA,3.8,75000,NA,6%,NA,NA,NA,NA,NA,PhD or Equivalent,160000,0,435000,PhD ,united states,Philadelphia
2023-04-10,United States Of America,Scientist,Scientist,Data  II,139000,0.1474820143884892,20500,1,PhD or Equivalent,NA,United States,Data Scientist II,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Start-up,NA,139000,N/A (no overtime/salaried),20500,NA,3,10000,NA,"401k, 50% up to 6% of salary",NA,NA,NA,NA,NA,PhD or Equivalent,Not Applicable/None,"~10k options / year, FMV ~$0.71",159500,PhD ,united states,Boston
2023-05-11,United States Of America,NA,NA,NA,130000,0.12692307692307692,16500,5,Bachelors or Equivalent,NA,United States,Pm,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Pm for an early phase clinical program - cell therapy,130000,N/A (no overtime/salaried),16500,NA,8.33%,3000,NA,401k with 4% match (must contribute 6% to receive full match),Multiple plan options. PPO ~50/ month out of paycheck for self coverage. 1000/yr HRA reimbursement. Fsa. Can do plan with hsa,NA,NA,NA,NA,Bachelors or Equivalent,28000,"RSUs, isos granted on a recurring basis as well as as hoc grants based on performance",146500,Bachelors ,united states,Boston
2023-06-01,United States Of America,NA,NA,NA,125000,0.12,15000,6,Bachelors or Equivalent,NA,United States,Senior Manufacturing Supervisor,2023,NA,NA,NA,NA,BioMarin,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bay Area,Public,Supervise Downstream Gene Therapy Manufacturing,125000,N/A (no overtime/salaried),15000,NA,6.5,NA,NA,6% match,NA,NA,Nothings ever perfect but so far I love it.,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,140000,Bachelors ,united states,Bay Area
2023-07-10,United States Of America,Scientist,Associate Scientist,Sr   ,85000,0.11764705882352941,10000,5,Bachelors or Equivalent,NA,United States,Sr. Associate Scientist,2023,NA,NA,NA,NA,Pfizer,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groton,Public,Protein Science,85000,N/A (no overtime/salaried),10000,NA,3.5,NA,NA,401k match 6%,Yes,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,95000,Bachelors ,united states,Groton
2023-07-21,United States Of America,Director,Associate Director,   R D Operational Excellence,180000,0.2,36000,13,Masters or Equivalent,NA,United States,"Associate Director, R&D Operational Excellence",2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,LSS BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Cross-functional process improvement. No current direct reports.,180000,N/A (no overtime/salaried),36000,NA,Have not been long enough to have an annual yearly raise,52000,NA,401k 6% match; fully vested after 1yr,"Cigna plans for medical are good. FSA, but no HSA option. I pay $240/month. $200 deductible and $2000 out of pocket max per person. Dental is not great. Eye care is EyeMed and free, but the coverage isn't stellar.",NA,NA,NA,NA,Masters or Equivalent,36000,Company stock. 3yr vest with 50% in year 2 and 50% in year 3,216000,Masters ,united states,Boston
2023-08-11,United States Of America,Scientist,Principal Scientist, ,205000,0.18048780487804877,37000,6,Masters or Equivalent,NA,United States,Principal scientist,2023,NA,NA,NA,NA,Genentech,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bay Area,Public,Data scientist,205000,N/A (no overtime/salaried),37000,NA,3.5,NA,NA,10% 401k,1250 towards hsa,40000,NA,NA,NA,Masters or Equivalent,37000,NA,242000,Masters ,united states,Bay Area
2023-09-26,United States Of America,Scientist,Scientist,Sr ,176000,0,0,6,PhD or Equivalent,NA,United States,Sr scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bay Area,Private,Program lead for two preclinical drugs,176000,N/A (no overtime/salaried),NA,NA,4%,NA,NA,NA,NA,NA,NA,NA,NA,PhD or Equivalent,500-1000,NA,176000,PhD ,united states,Bay Area
2023-10-20,United States Of America,Research Associate,Research Associate,Principal ,85000,0.1,8500,3,Masters or Equivalent,NA,United States,Principal Research Associate,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,NA,85000,N/A (no overtime/salaried),8500,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,Masters or Equivalent,Not Applicable/None,NA,93500,Masters ,united states,Boston
2023-10-30,United States Of America,Scientist,Principal Scientist, ,145000,0.13793103448275862,20000,7,PhD or Equivalent,NA,United States,Principal Scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,NA,145000,N/A (no overtime/salaried),20000,NA,3,NA,NA,"5% for free, then 100%match up to 5%",NA,NA,NA,NA,NA,PhD or Equivalent,20000,RSA,165000,PhD ,united states,Boston
2023-10-30,United States Of America,Research Associate,Research Associate, ,76000,0,0,3,Bachelors or Equivalent,NA,United States,Research Associate,2023,NA,NA,NA,NA,Askbio,NA,Pharmaceutical (including “big pharma”),200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research Triangle,Public,"Research Associate in upstream process development gene therapy. Conduct small scale, bench scale, and large scale experiments in support of therapeutic programs and tech development.",76000,N/A (no overtime/salaried),NA,NA,3%,NA,NA,If put 5% in 401k company matches first 3% then half of next 2% for a max of 4% match,Company provides heath insurance. There is deductible though,0,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,76000,Bachelors ,united states,Research Triangle
2023-11-08,United States Of America,NA,NA,NA,160000,0.18125,29000,11,High School or Equivalent,NA,United States,Sr. QA Manager,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,QA Operations - support external gene therapy drug substance manufacturing,160000,N/A (no overtime/salaried),29000,NA,Have not been long enough to have an annual yearly raise,NA,NA,4% 401k,NA,NA,NA,NA,NA,High School or Equivalent,"20,000",NA,189000,High School ,united states,Boston
2023-11-18,United States Of America,Research Associate,Senior Research Associate, II,110000,0.1,11000,7,Bachelors or Equivalent,NA,United States,Senior Research Associate II,2023,NA,NA,NA,NA,Beam Therapeutics,NA,Pharmaceutical (including “big pharma”),200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Manufacturing no direct reports,110000,N/A (no overtime/salaried),11000,NA,3%,5000,NA,"401k match, half of 6%","BCBS of MA, Monthly premium for individual is ~$160 including dental and vision. Two deductible options, $500 or $2000 (company puts $1000 towards HSA)",NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,"Annual RSUs, annual ISOs",121000,Bachelors ,united states,Boston
2023-12-08,United States Of America,NA,NA,NA,90000,0,0,10,Bachelors or Equivalent,NA,United States,Quality Assurance Associate,2023,NA,NA,NA,NA,Alkermes,NA,Pharmaceutical (including “big pharma”),1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,"ASQ CQA, ASQ CSQP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cleveland,Public,Supplier Quality,90000,N/A (no overtime/salaried),NA,NA,5%,NA,NA,401k 100% match up to 5%,Excellent,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,90000,Bachelors ,united states,Cleveland
2023-12-15,United States Of America,Scientist,Scientist,,105000,0.10476190476190476,11000,6,Bachelors or Equivalent,NA,United States (Remote),Scientist,2023,NA,NA,NA,NA,Rocket Pharmaceuticals,NA,Pharmaceutical (including “big pharma”),200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Public,Quality Control working with external operations / CMC teams and managing QC data from various CMOs,105000,N/A (no overtime/salaried),11000,NA,4000,5000,NA,401k match of 4%,Pay $88/month for premium Aetna plan,5000,"Very very busy and a little chaotic. I like the people though and being a medium to small companies there's some nice perks of you're a good worker. I talked my way into going fully remote, get unofficial vacation time after finishing up some big projects, should be receiving big promotion in next 2 weeks.",NA,NA,Bachelors or Equivalent,10000,I have around 2000 RSUs and 10000 options on a 3 year vesting cycle,116000,Bachelors ,united states (remote),New Jersey
2023-03-29,United States Of America,NA,NA,NA,100000,0.1,10000,7,Bachelors or Equivalent,NA,United States of America,Process Development Associate,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,Start-up,NA,100000,N/A (no overtime/salaried),10000,NA,Have not been long enough to have an annual yearly raise,8000,NA,N/A,Healthcare premiums are covered 100%,NA,NA,NA,NA,Bachelors or Equivalent,Not Applicable/None,N/A - not public yet,110000,Bachelors ,united states of america,San Diego
2023-04-11,United States Of America,NA,NA,NA,151000,0.18,27180,14,Masters or Equivalent,NA,United States of America,Manager Supply Chain,2023,NA,NA,NA,NA,GSK,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,"CSCP, CLTD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research Triangle,Public,NA,151000,N/A (no overtime/salaried),27180,NA,3,15000,NA,11% 401k contribution,NA,NA,NA,NA,NA,Masters or Equivalent,25000,None,178180,Masters ,united states of america,Research Triangle
2023-05-08,United States Of America,Scientist,Associate Scientist,   R1 ,70000,0.11428571428571428,8000,2,Bachelors or Equivalent,NA,United States of America,Associate Scientist (R1),2023,NA,NA,NA,NA,Pfizer,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Public,Associate Scientist - Analytical R&D - characterize mRNA vaccines and mAb,70000,N/A (no overtime/salaried),8000,NA,4,NA,NA,401k 4.5% match,NA,NA,"Great team to work with, but can be monotonous work. 3/5",NA,NA,Bachelors or Equivalent,Not Applicable/None,NA,78000,Bachelors ,united states of america,Boston
2023-10-27,United States Of America,Scientist,Principal Scientist,Sr   ,190000,0,0,8,PhD or Equivalent,NA,United States of America,Sr. Principal Scientist,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston,Private,NA,190000,N/A (no overtime/salaried),NA,NA,Have not been long enough to have an annual yearly raise,NA,NA,401k match 6%,NA,84866,NA,NA,NA,PhD or Equivalent,Not Applicable/None,$22500 RSU,190000,PhD ,united states of america,Boston
2023-10-31,United States Of America,NA,NA,NA,65000,0,0,0,Bachelors or Equivalent,NA,United States of America,Quality Control Associate,2023,NA,NA,NA,NA,Prefer not to say,NA,Pharmaceutical (including “big pharma”),1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,Start-up,Perform routine testing for drug product,65000,N/A (no overtime/salaried),NA,NA,Have not been long enough to have an annual yearly raise,0,NA,5% match 401k,99% of health insurance premium paid,0,"Poorly managed, changed direction constantly and wasted money. >90% of staff was laid off",NA,NA,Bachelors or Equivalent,Not Applicable/None,0,65000,Bachelors ,united states of america,San Diego
